pathway	Description	p.Val	FDR	Phenotype
GO_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY	GO_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY	1	1	1
GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	1	1	1
GO_REGULATION_OF_INTERLEUKIN_2_SECRETION	GO_REGULATION_OF_INTERLEUKIN_2_SECRETION	1	1	1
GO_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	GO_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	GO_NEGATIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	1	1	1
GO_REGULATION_OF_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	GO_REGULATION_OF_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	1	1	1
GO_REGULATION_OF_NODAL_SIGNALING_PATHWAY	GO_REGULATION_OF_NODAL_SIGNALING_PATHWAY	1	1	1
GO_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION	GO_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION	1	1	1
GO_NEGATIVE_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION	GO_NEGATIVE_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION	1	1	1
GO_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	GO_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	1	1	1
GO_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	GO_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	1	1	1
GO_REGULATION_OF_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION	GO_REGULATION_OF_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	1	1	1
GO_REGULATION_OF_OOCYTE_MATURATION	GO_REGULATION_OF_OOCYTE_MATURATION	1	1	1
GO_REGULATION_OF_AMYLOID_BETA_CLEARANCE	GO_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1	1	1
GO_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	GO_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1	1	1
GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1	1	1
GO_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	GO_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	1	1	1
GO_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	GO_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	1	1	1
GO_REGULATION_OF_PHENOTYPIC_SWITCHING	GO_REGULATION_OF_PHENOTYPIC_SWITCHING	1	1	1
GO_POSITIVE_REGULATION_OF_PHENOTYPIC_SWITCHING	GO_POSITIVE_REGULATION_OF_PHENOTYPIC_SWITCHING	1	1	1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	1	1	1
GO_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1	1	1
GO_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	GO_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	1	1	1
GO_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	GO_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	1	1	1
GO_POSITIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	GO_POSITIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	1	1	1
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	1	1	1
GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	1	1	1
GO_POSITIVE_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	1	1	1
GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	1	1	1
GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	1	1	1
GO_MITOCHONDRIAL_RNA_MODIFICATION	GO_MITOCHONDRIAL_RNA_MODIFICATION	1	1	1
GO_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	1	1	1
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	1	1	1
GO_NEGATIVE_REGULATION_OF_RELAXATION_OF_MUSCLE	GO_NEGATIVE_REGULATION_OF_RELAXATION_OF_MUSCLE	1	1	1
GO_REGULATION_OF_AUTOPHAGOSOME_MATURATION	GO_REGULATION_OF_AUTOPHAGOSOME_MATURATION	1	1	1
GO_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	GO_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	1	1	1
GO_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS	GO_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS	1	1	1
GO_NEGATIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	GO_NEGATIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	1	1	1
GO_POSITIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	GO_POSITIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	1	1	1
GO_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	GO_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	1	1	1
GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	1	1	1
GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT	GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT	1	1	1
GO_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GO_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	1	1	1
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT	1	1	1
GO_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	GO_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	1	1	1
GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	1	1	1
GO_POSITIVE_REGULATION_OF_HEART_INDUCTION	GO_POSITIVE_REGULATION_OF_HEART_INDUCTION	1	1	1
GO_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	GO_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1
GO_POSITIVE_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	GO_POSITIVE_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1
GO_ACETATE_ESTER_TRANSPORT	GO_ACETATE_ESTER_TRANSPORT	1	1	1
GO_NEGATIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GO_NEGATIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1
GO_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GO_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1
GO_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	GO_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	1	1	1
GO_PYRUVATE_TRANSMEMBRANE_TRANSPORT	GO_PYRUVATE_TRANSMEMBRANE_TRANSPORT	1	1	1
GO_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS	GO_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS	1	1	1
GO_ICOSANOID_CATABOLIC_PROCESS	GO_ICOSANOID_CATABOLIC_PROCESS	1	1	1
GO_NEGATIVE_REGULATION_OF_MITOPHAGY	GO_NEGATIVE_REGULATION_OF_MITOPHAGY	1	1	1
GO_POSITIVE_REGULATION_OF_MITOPHAGY	GO_POSITIVE_REGULATION_OF_MITOPHAGY	1	1	1
GO_REGULATION_OF_DNA_DEMETHYLATION	GO_REGULATION_OF_DNA_DEMETHYLATION	1	1	1
GO_CHANGES_TO_DNA_METHYLATION_INVOLVED_IN_EMBRYO_DEVELOPMENT	GO_CHANGES_TO_DNA_METHYLATION_INVOLVED_IN_EMBRYO_DEVELOPMENT	1	1	1
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	1	1	1
GO_RESPONSE_TO_CAMPTOTHECIN	GO_RESPONSE_TO_CAMPTOTHECIN	1	1	1
GO_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS	GO_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS	1	1	1
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	1	1	1
GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	1	1	1
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	1	1	1
GO_CALCIUM_ION_EXPORT	GO_CALCIUM_ION_EXPORT	1	1	1
GO_REGULATION_OF_SUPEROXIDE_DISMUTASE_ACTIVITY	GO_REGULATION_OF_SUPEROXIDE_DISMUTASE_ACTIVITY	1	1	1
GO_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1	1	1
GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1	1	1
GO_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	GO_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	1	1	1
GO_POSITIVE_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	1	1	1
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	1	1	1
GO_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GO_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1
GO_NEGATIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GO_NEGATIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1
GO_POSITIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GO_POSITIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1
GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	1	1	1
GO_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	GO_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	1	1	1
GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	1	1	1
GO_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	1	1	1
GO_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GO_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	1	1	1
GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	1	1	1
GO_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	GO_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	1	1	1
GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	1	1	1
GO_L_ARGININE_TRANSPORT	GO_L_ARGININE_TRANSPORT	1	1	1
GO_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	GO_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	1	1	1
GO_POSITIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	1	1	1
GO_CELLULAR_RESPONSE_TO_SALT	GO_CELLULAR_RESPONSE_TO_SALT	1	1	1
GO_NEGATIVE_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION	GO_NEGATIVE_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION	1	1	1
GO_POSITIVE_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	GO_POSITIVE_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	1	1	1
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	1	1	1
GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	1	1	1
GO_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1	1	1
GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	1	1	1
GO_NEGATIVE_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GO_NEGATIVE_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	1	1	1
GO_REGULATION_OF_POLYAMINE_TRANSMEMBRANE_TRANSPORT	GO_REGULATION_OF_POLYAMINE_TRANSMEMBRANE_TRANSPORT	1	1	1
GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1	1	1
GO_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	GO_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	1	1	1
GO_CERAMIDE_1_PHOSPHATE_TRANSPORT	GO_CERAMIDE_1_PHOSPHATE_TRANSPORT	1	1	1
GO_MITOTIC_CYTOKINETIC_PROCESS	GO_MITOTIC_CYTOKINETIC_PROCESS	1	1	1
GO_REGULATION_OF_MITOTIC_CYTOKINESIS	GO_REGULATION_OF_MITOTIC_CYTOKINESIS	1	1	1
GO_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	GO_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	1	1	1
GO_REGULATION_OF_MRNA_BINDING	GO_REGULATION_OF_MRNA_BINDING	1	1	1
GO_NEGATIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	GO_NEGATIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	1	1	1
GO_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	GO_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	1	1	1
GO_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION	GO_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION	1	1	1
GO_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	GO_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	1	1	1
GO_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	GO_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	GO_POSITIVE_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	1	1	1
GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	1	1	1
GO_REGULATION_OF_NEUTROPHIL_ACTIVATION	GO_REGULATION_OF_NEUTROPHIL_ACTIVATION	1	1	1
GO_NEGATIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION	GO_NEGATIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION	1	1	1
GO_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	GO_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	1	1	1
GO_PROTON_TRANSMEMBRANE_TRANSPORT	GO_PROTON_TRANSMEMBRANE_TRANSPORT	1	1	1
GO_RESPONSE_TO_FLUORIDE	GO_RESPONSE_TO_FLUORIDE	1	1	1
GO_TERTIARY_ALCOHOL_METABOLIC_PROCESS	GO_TERTIARY_ALCOHOL_METABOLIC_PROCESS	1	1	1
GO_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	GO_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	1	1	1
GO_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_SECRETION	GO_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_SECRETION	1	1	1
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_SECRETION	GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_SECRETION	1	1	1
GO_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	GO_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	1	1	1
GO_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT	GO_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE	GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE	1	1	1
GO_REGULATION_OF_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GO_REGULATION_OF_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	1	1	1
GO_NEGATIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GO_NEGATIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1	1	1
GO_POSITIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GO_POSITIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1	1	1
GO_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	GO_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	GO_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	1	1	1
GO_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	GO_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	1	1	1
GO_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	GO_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	1	1	1
GO_POSITIVE_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	1	1	1
GO_REGULATION_OF_ASPARTIC_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GO_REGULATION_OF_ASPARTIC_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	1	1	1
GO_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_DEUBIQUITINATION	GO_POSITIVE_REGULATION_OF_PROTEIN_DEUBIQUITINATION	1	1	1
GO_NEGATIVE_REGULATION_OF_BONE_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_BONE_DEVELOPMENT	1	1	1
GO_POSITIVE_REGULATION_OF_BONE_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_BONE_DEVELOPMENT	1	1	1
GO_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	GO_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	1	1	1
GO_NEGATIVE_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	GO_NEGATIVE_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	1	1	1
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	1	1	1
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE_RAFT	GO_PROTEIN_LOCALIZATION_TO_MEMBRANE_RAFT	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1	1	1
